,ano,sigla_partido,bairro,n_filiados
37541,2018,NOVO,Catete,13
37542,2018,NOVO,Cavalcanti,1
37543,2018,NOVO,Centro,6
37544,2018,NOVO,Cidade Universitária,1
37545,2018,NOVO,Cocotá,1
37546,2018,NOVO,Coelho Neto,2
37547,2018,NOVO,Copacabana,107
37548,2018,NOVO,Cosme Velho,12
37549,2018,NOVO,Cosmos,2
37550,2018,NOVO,Deodoro,1
37551,2018,NOVO,Encantado,3
37552,2018,NOVO,Engenheiro Leal,1
37553,2018,NOVO,Engenho Novo,6
37554,2018,NOVO,Engenho da Rainha,1
37555,2018,NOVO,Engenho de Dentro,6
37556,2018,NOVO,Flamengo,32
37557,2018,NOVO,Freguesia (Ilha),1
37558,2018,NOVO,Freguesia (Jacarepaguá),28
37559,2018,NOVO,Galeão,6
37560,2018,NOVO,Glória,6
37561,2018,NOVO,Grajaú,16
37562,2018,NOVO,Guadalupe,3
37563,2018,NOVO,Guaratiba,6
37564,2018,NOVO,Gávea,47
37565,2018,NOVO,Higienópolis,1
37566,2018,NOVO,Honório Gurgel,2
37567,2018,NOVO,Humaitá,25
37568,2018,NOVO,Inhaúma,1
37569,2018,NOVO,Ipanema,84
37570,2018,NOVO,Irajá,6
37571,2018,NOVO,Itanhangá,5
37572,2018,NOVO,Jacarepaguá,13
37573,2018,NOVO,Jacarezinho,1
37574,2018,NOVO,Jacaré,1
37575,2018,NOVO,Jardim América,1
37576,2018,NOVO,Jardim Botânico,25
37577,2018,NOVO,Jardim Guanabara,14
37578,2018,NOVO,Jardim Sulacap,1
37579,2018,NOVO,Lagoa,85
37580,2018,NOVO,Lapa,3
37581,2018,NOVO,Laranjeiras,47
37582,2018,NOVO,Leblon,83
37583,2018,NOVO,Leme,2
37584,2018,NOVO,Lins de Vasconcelos,1
37585,2018,NOVO,Madureira,10
37586,2018,NOVO,Maracanã,27
37587,2018,NOVO,Marechal Hermes,4
37588,2018,NOVO,Maria da Graça,1
37589,2018,NOVO,Moneró,1
37590,2018,NOVO,Méier,23
37591,2018,NOVO,Olaria,2
37592,2018,NOVO,Osvaldo Cruz,3
37593,2018,NOVO,Paciência,2
37594,2018,NOVO,Padre Miguel,6
37595,2018,NOVO,Parque Anchieta,6
37596,2018,NOVO,Pavuna,4
37597,2018,NOVO,Pechincha,4
37598,2018,NOVO,Pedra de Guaratiba,1
37599,2018,NOVO,Penha,5
37600,2018,NOVO,Penha Circular,4
37601,2018,NOVO,Piedade,5
37602,2018,NOVO,Pilares,5
37603,2018,NOVO,Portuguesa,5
37604,2018,NOVO,Praia da Bandeira,1
37605,2018,NOVO,Praça Seca,7
37606,2018,NOVO,Praça da Bandeira,2
37607,2018,NOVO,Quintino Bocaiúva,3
37608,2018,NOVO,Ramos,1
37609,2018,NOVO,Realengo,12
37610,2018,NOVO,Recreio dos Bandeirantes,64
37611,2018,NOVO,Riachuelo,2
37612,2018,NOVO,Ricardo de Albuquerque,1
37613,2018,NOVO,Rio Comprido,14
37614,2018,NOVO,Rocha,4
37615,2018,NOVO,Rocha Miranda,5
37616,2018,NOVO,Rocinha,3
37617,2018,NOVO,Santa Cruz,21
37618,2018,NOVO,Santa Teresa,4
37619,2018,NOVO,Santíssimo,1
37620,2018,NOVO,Saúde,2
37621,2018,NOVO,Senador Camará,2
37622,2018,NOVO,Senador Vasconcelos,4
37623,2018,NOVO,Sepetiba,1
37624,2018,NOVO,São Conrado,38
37625,2018,NOVO,São Cristóvão,3
37626,2018,NOVO,São Francisco Xavier,1
37627,2018,NOVO,Tanque,4
37628,2018,NOVO,Taquara,18
37629,2018,NOVO,Tauá,4
37630,2018,NOVO,Tijuca,101
37631,2018,NOVO,Todos os Santos,5
37632,2018,NOVO,Tomás Coelho,1
37633,2018,NOVO,Urca,23
37634,2018,NOVO,Vargem Grande,1
37635,2018,NOVO,Vargem Pequena,1
37636,2018,NOVO,Vaz Lobo,2
37637,2018,NOVO,Vidigal,1
37638,2018,NOVO,Vila Isabel,25
37639,2018,NOVO,Vila Kosmos,1
37640,2018,NOVO,Vila Valqueire,5
37641,2018,NOVO,Vila da Penha,7
37642,2018,NOVO,nao informado,122
37643,2018,NOVO,Água Santa,1
37644,2018,PATRIOTA,Acari,2
37645,2018,PATRIOTA,Alto da Boa Vista,1
37646,2018,PATRIOTA,Anchieta,23
37647,2018,PATRIOTA,Andaraí,14
37648,2018,PATRIOTA,Anil,7
37649,2018,PATRIOTA,Bancários,28
37650,2018,PATRIOTA,Bangu,67
37651,2018,PATRIOTA,Barra da Tijuca,26
37652,2018,PATRIOTA,Barra de Guaratiba,2
37653,2018,PATRIOTA,Benfica,9
37654,2018,PATRIOTA,Bento Ribeiro,6
37655,2018,PATRIOTA,Bonsucesso,8
37656,2018,PATRIOTA,Botafogo,10
37657,2018,PATRIOTA,Brás de Pina,7
37658,2018,PATRIOTA,Cachambi,27
37659,2018,PATRIOTA,Cacuia,1
37660,2018,PATRIOTA,Caju,4
37661,2018,PATRIOTA,Campinho,2
37662,2018,PATRIOTA,Campo Grande,75
37663,2018,PATRIOTA,Campo dos Afonsos,1
37664,2018,PATRIOTA,Cascadura,5
37665,2018,PATRIOTA,Catete,2
37666,2018,PATRIOTA,Cavalcanti,5
37667,2018,PATRIOTA,Centro,6
37668,2018,PATRIOTA,Cidade Nova,2
37669,2018,PATRIOTA,Cidade de Deus,3
37670,2018,PATRIOTA,Cocotá,15
37671,2018,PATRIOTA,Coelho Neto,6
37672,2018,PATRIOTA,Colégio,6
37673,2018,PATRIOTA,Complexo do Alemão,3
37674,2018,PATRIOTA,Copacabana,10
37675,2018,PATRIOTA,Cordovil,8
37676,2018,PATRIOTA,Cosmos,13
37677,2018,PATRIOTA,Costa Barros,1
37678,2018,PATRIOTA,Curicica,7
37679,2018,PATRIOTA,Del Castilho,21
37680,2018,PATRIOTA,Deodoro,17
37681,2018,PATRIOTA,Encantado,8
37682,2018,PATRIOTA,Engenheiro Leal,1
37683,2018,PATRIOTA,Engenho Novo,38
37684,2018,PATRIOTA,Engenho da Rainha,2
37685,2018,PATRIOTA,Engenho de Dentro,64
37686,2018,PATRIOTA,Flamengo,4
37687,2018,PATRIOTA,Freguesia (Ilha),86
37688,2018,PATRIOTA,Freguesia (Jacarepaguá),10
37689,2018,PATRIOTA,Galeão,18
37690,2018,PATRIOTA,Gamboa,2
37691,2018,PATRIOTA,Gardênia Azul,1
37692,2018,PATRIOTA,Glória,16
37693,2018,PATRIOTA,Grajaú,11
37694,2018,PATRIOTA,Guadalupe,23
37695,2018,PATRIOTA,Guaratiba,10
37696,2018,PATRIOTA,Gávea,9
37697,2018,PATRIOTA,Higienópolis,4
37698,2018,PATRIOTA,Honório Gurgel,4
37699,2018,PATRIOTA,Humaitá,2
37700,2018,PATRIOTA,Inhaúma,10
37701,2018,PATRIOTA,Inhoaíba,9
37702,2018,PATRIOTA,Ipanema,6
37703,2018,PATRIOTA,Irajá,20
37704,2018,PATRIOTA,Itanhangá,13
37705,2018,PATRIOTA,Jacarepaguá,14
37706,2018,PATRIOTA,Jacaré,2
37707,2018,PATRIOTA,Jardim América,3
37708,2018,PATRIOTA,Jardim Botânico,6
37709,2018,PATRIOTA,Jardim Carioca,32
37710,2018,PATRIOTA,Jardim Guanabara,16
37711,2018,PATRIOTA,Jardim Sulacap,1
37712,2018,PATRIOTA,Lagoa,6
37713,2018,PATRIOTA,Lapa,2
37714,2018,PATRIOTA,Laranjeiras,6
37715,2018,PATRIOTA,Leblon,7
37716,2018,PATRIOTA,Leme,2
37717,2018,PATRIOTA,Lins de Vasconcelos,10
37718,2018,PATRIOTA,Madureira,13
37719,2018,PATRIOTA,Magalhães Bastos,5
37720,2018,PATRIOTA,Maracanã,6
37721,2018,PATRIOTA,Marechal Hermes,71
37722,2018,PATRIOTA,Maria da Graça,12
37723,2018,PATRIOTA,Maré,7
37724,2018,PATRIOTA,Moneró,11
37725,2018,PATRIOTA,Méier,58
37726,2018,PATRIOTA,Olaria,11
37727,2018,PATRIOTA,Osvaldo Cruz,9
37728,2018,PATRIOTA,Paciência,13
37729,2018,PATRIOTA,Padre Miguel,17
37730,2018,PATRIOTA,Paquetá,2
37731,2018,PATRIOTA,Parada de Lucas,1
37732,2018,PATRIOTA,Parque Anchieta,8
37733,2018,PATRIOTA,Parque Colúmbia,1
37734,2018,PATRIOTA,Pavuna,15
37735,2018,PATRIOTA,Pechincha,5
37736,2018,PATRIOTA,Pedra de Guaratiba,1
37737,2018,PATRIOTA,Penha,10
37738,2018,PATRIOTA,Penha Circular,12
37739,2018,PATRIOTA,Piedade,45
37740,2018,PATRIOTA,Pilares,36
37741,2018,PATRIOTA,Portuguesa,6
37742,2018,PATRIOTA,Praia da Bandeira,10
37743,2018,PATRIOTA,Praça Seca,10
37744,2018,PATRIOTA,Praça da Bandeira,2
37745,2018,PATRIOTA,Quintino Bocaiúva,12
37746,2018,PATRIOTA,Ramos,9
37747,2018,PATRIOTA,Realengo,63
37748,2018,PATRIOTA,Recreio dos Bandeirantes,19
37749,2018,PATRIOTA,Riachuelo,2
37750,2018,PATRIOTA,Ribeira,20
37751,2018,PATRIOTA,Ricardo de Albuquerque,7
37752,2018,PATRIOTA,Rio Comprido,39
37753,2018,PATRIOTA,Rocha,8
37754,2018,PATRIOTA,Rocha Miranda,30
37755,2018,PATRIOTA,Rocinha,1
37756,2018,PATRIOTA,Santa Cruz,34
37757,2018,PATRIOTA,Santa Teresa,21
37758,2018,PATRIOTA,Santíssimo,6
37759,2018,PATRIOTA,Senador Camará,11
37760,2018,PATRIOTA,Senador Vasconcelos,3
37761,2018,PATRIOTA,Sepetiba,10
37762,2018,PATRIOTA,São Conrado,3
37763,2018,PATRIOTA,São Cristóvão,26
37764,2018,PATRIOTA,São Francisco Xavier,1
37765,2018,PATRIOTA,Tanque,9
37766,2018,PATRIOTA,Taquara,31
37767,2018,PATRIOTA,Tauá,50
37768,2018,PATRIOTA,Tijuca,90
37769,2018,PATRIOTA,Todos os Santos,67
37770,2018,PATRIOTA,Tomás Coelho,1
37771,2018,PATRIOTA,Turiaçú,1
37772,2018,PATRIOTA,Urca,2
37773,2018,PATRIOTA,Vargem Grande,2
37774,2018,PATRIOTA,Vargem Pequena,2
37775,2018,PATRIOTA,Vasco da Gama,60
37776,2018,PATRIOTA,Vaz Lobo,3
37777,2018,PATRIOTA,Vidigal,3
37778,2018,PATRIOTA,Vigário Geral,3
37779,2018,PATRIOTA,Vila Isabel,11
37780,2018,PATRIOTA,Vila Kosmos,5
37781,2018,PATRIOTA,Vila Valqueire,4
37782,2018,PATRIOTA,Vila da Penha,4
37783,2018,PATRIOTA,Zumbi,7
37784,2018,PATRIOTA,nao informado,61
37785,2018,PATRIOTA,Água Santa,1
37786,2018,PCB,Alto da Boa Vista,1
37787,2018,PCB,Anchieta,1
37788,2018,PCB,Andaraí,2
37789,2018,PCB,Anil,1
37790,2018,PCB,Bangu,1
37791,2018,PCB,Bento Ribeiro,1
37792,2018,PCB,Botafogo,7
37793,2018,PCB,Cachambi,1
37794,2018,PCB,Campo Grande,2
37795,2018,PCB,Campo dos Afonsos,1
37796,2018,PCB,Centro,1
37797,2018,PCB,Cidade de Deus,1
37798,2018,PCB,Coelho Neto,1
37799,2018,PCB,Copacabana,6
37800,2018,PCB,Cordovil,1
37801,2018,PCB,Costa Barros,1
37802,2018,PCB,Curicica,2
37803,2018,PCB,Deodoro,1
37804,2018,PCB,Engenho Novo,1
37805,2018,PCB,Flamengo,3
37806,2018,PCB,Freguesia (Ilha),1
37807,2018,PCB,Freguesia (Jacarepaguá),3
37808,2018,PCB,Galeão,2
37809,2018,PCB,Grajaú,1
37810,2018,PCB,Gávea,1
37811,2018,PCB,Ipanema,1
37812,2018,PCB,Jacaré,1
37813,2018,PCB,Jardim Botânico,1
37814,2018,PCB,Jardim Guanabara,1
37815,2018,PCB,Lagoa,1
37816,2018,PCB,Laranjeiras,7
37817,2018,PCB,Leblon,2
37818,2018,PCB,Madureira,2
37819,2018,PCB,Marechal Hermes,2
37820,2018,PCB,Maré,3
37821,2018,PCB,Moneró,1
37822,2018,PCB,Méier,4
37823,2018,PCB,Pavuna,1
37824,2018,PCB,Penha,2
37825,2018,PCB,Penha Circular,1
37826,2018,PCB,Portuguesa,1
37827,2018,PCB,Praça Seca,1
37828,2018,PCB,Praça da Bandeira,1
37829,2018,PCB,Ramos,2
37830,2018,PCB,Realengo,1
37831,2018,PCB,Ricardo de Albuquerque,1
37832,2018,PCB,Rio Comprido,2
37833,2018,PCB,Santa Cruz,1
37834,2018,PCB,Santa Teresa,3
37835,2018,PCB,Senador Camará,2
37836,2018,PCB,São Cristóvão,1
37837,2018,PCB,Tanque,2
37838,2018,PCB,Taquara,1
37839,2018,PCB,Tijuca,1
37840,2018,PCB,Todos os Santos,1
37841,2018,PCB,Urca,2
37842,2018,PCB,Vila Isabel,2
37843,2018,PCB,nao informado,5
37844,2018,PCDOB,Abolição,1
37845,2018,PCDOB,Acari,39
37846,2018,PCDOB,Alto da Boa Vista,9
37847,2018,PCDOB,Anchieta,34
37848,2018,PCDOB,Andaraí,39
37849,2018,PCDOB,Anil,40
37850,2018,PCDOB,Bancários,12
37851,2018,PCDOB,Bangu,297
37852,2018,PCDOB,Barra da Tijuca,41
37853,2018,PCDOB,Barra de Guaratiba,3
37854,2018,PCDOB,Barros Filho,3
37855,2018,PCDOB,Benfica,52
37856,2018,PCDOB,Bento Ribeiro,20
37857,2018,PCDOB,Bonsucesso,33
37858,2018,PCDOB,Botafogo,57
37859,2018,PCDOB,Brás de Pina,41
37860,2018,PCDOB,Cachambi,16
37861,2018,PCDOB,Cacuia,3
37862,2018,PCDOB,Caju,11
37863,2018,PCDOB,Campinho,8
37864,2018,PCDOB,Campo Grande,309
37865,2018,PCDOB,Campo dos Afonsos,2
37866,2018,PCDOB,Cascadura,17
37867,2018,PCDOB,Catete,8
37868,2018,PCDOB,Cavalcanti,20
37869,2018,PCDOB,Centro,34
37870,2018,PCDOB,Cidade Nova,6
37871,2018,PCDOB,Cidade de Deus,97
37872,2018,PCDOB,Cocotá,5
37873,2018,PCDOB,Coelho Neto,46
37874,2018,PCDOB,Colégio,12
37875,2018,PCDOB,Complexo do Alemão,29
37876,2018,PCDOB,Copacabana,98
37877,2018,PCDOB,Cordovil,38
37878,2018,PCDOB,Cosme Velho,2
37879,2018,PCDOB,Cosmos,48
37880,2018,PCDOB,Costa Barros,12
37881,2018,PCDOB,Curicica,64
37882,2018,PCDOB,Del Castilho,20
37883,2018,PCDOB,Deodoro,98
37884,2018,PCDOB,Encantado,11
37885,2018,PCDOB,Engenheiro Leal,7
37886,2018,PCDOB,Engenho Novo,35
37887,2018,PCDOB,Engenho da Rainha,24
37888,2018,PCDOB,Engenho de Dentro,85
37889,2018,PCDOB,Flamengo,36
37890,2018,PCDOB,Freguesia (Ilha),13
37891,2018,PCDOB,Freguesia (Jacarepaguá),236
37892,2018,PCDOB,Galeão,21
37893,2018,PCDOB,Gamboa,10
37894,2018,PCDOB,Gardênia Azul,8
37895,2018,PCDOB,Glória,40
37896,2018,PCDOB,Grajaú,20
37897,2018,PCDOB,Guadalupe,170
37898,2018,PCDOB,Guaratiba,64
37899,2018,PCDOB,Gávea,45
37900,2018,PCDOB,Higienópolis,26
37901,2018,PCDOB,Honório Gurgel,17
37902,2018,PCDOB,Humaitá,16
37903,2018,PCDOB,Inhaúma,25
37904,2018,PCDOB,Inhoaíba,57
37905,2018,PCDOB,Ipanema,43
37906,2018,PCDOB,Irajá,128
37907,2018,PCDOB,Itanhangá,49
37908,2018,PCDOB,Jacarepaguá,103
37909,2018,PCDOB,Jacarezinho,31
37910,2018,PCDOB,Jacaré,113
37911,2018,PCDOB,Jardim América,23
37912,2018,PCDOB,Jardim Botânico,9
37913,2018,PCDOB,Jardim Carioca,6
37914,2018,PCDOB,Jardim Guanabara,22
37915,2018,PCDOB,Jardim Sulacap,5
37916,2018,PCDOB,Lagoa,10
37917,2018,PCDOB,Lapa,12
37918,2018,PCDOB,Laranjeiras,43
37919,2018,PCDOB,Leblon,19
37920,2018,PCDOB,Leme,4
37921,2018,PCDOB,Lins de Vasconcelos,30
37922,2018,PCDOB,Madureira,64
37923,2018,PCDOB,Magalhães Bastos,39
37924,2018,PCDOB,Manguinhos,9
37925,2018,PCDOB,Maracanã,31
37926,2018,PCDOB,Marechal Hermes,123
37927,2018,PCDOB,Maria da Graça,19
37928,2018,PCDOB,Maré,62
37929,2018,PCDOB,Moneró,7
37930,2018,PCDOB,Méier,87
37931,2018,PCDOB,Olaria,40
37932,2018,PCDOB,Osvaldo Cruz,51
37933,2018,PCDOB,Paciência,185
37934,2018,PCDOB,Padre Miguel,92
37935,2018,PCDOB,Paquetá,34
37936,2018,PCDOB,Parada de Lucas,9
37937,2018,PCDOB,Parque Anchieta,70
37938,2018,PCDOB,Parque Colúmbia,40
37939,2018,PCDOB,Pavuna,53
37940,2018,PCDOB,Pechincha,47
37941,2018,PCDOB,Pedra de Guaratiba,14
37942,2018,PCDOB,Penha,101
37943,2018,PCDOB,Penha Circular,56
37944,2018,PCDOB,Piedade,56
37945,2018,PCDOB,Pilares,39
37946,2018,PCDOB,Portuguesa,19
37947,2018,PCDOB,Praia da Bandeira,6
37948,2018,PCDOB,Praça Seca,83
37949,2018,PCDOB,Praça da Bandeira,7
37950,2018,PCDOB,Quintino Bocaiúva,37
37951,2018,PCDOB,Ramos,69
37952,2018,PCDOB,Realengo,275
37953,2018,PCDOB,Recreio dos Bandeirantes,34
37954,2018,PCDOB,Riachuelo,12
37955,2018,PCDOB,Ribeira,4
37956,2018,PCDOB,Ricardo de Albuquerque,33
37957,2018,PCDOB,Rio Comprido,104
37958,2018,PCDOB,Rocha,41
37959,2018,PCDOB,Rocha Miranda,83
37960,2018,PCDOB,Rocinha,27
37961,2018,PCDOB,Santa Cruz,265
37962,2018,PCDOB,Santa Teresa,45
37963,2018,PCDOB,Santo Cristo,18
37964,2018,PCDOB,Santíssimo,18
37965,2018,PCDOB,Saúde,11
37966,2018,PCDOB,Senador Camará,81
37967,2018,PCDOB,Senador Vasconcelos,51
37968,2018,PCDOB,Sepetiba,39
37969,2018,PCDOB,São Conrado,48
37970,2018,PCDOB,São Cristóvão,35
37971,2018,PCDOB,São Francisco Xavier,13
37972,2018,PCDOB,Tanque,31
37973,2018,PCDOB,Taquara,166
37974,2018,PCDOB,Tauá,6
37975,2018,PCDOB,Tijuca,144
37976,2018,PCDOB,Todos os Santos,23
37977,2018,PCDOB,Tomás Coelho,8
37978,2018,PCDOB,Turiaçú,11
37979,2018,PCDOB,Urca,6
37980,2018,PCDOB,Vargem Grande,10
37981,2018,PCDOB,Vargem Pequena,9
37982,2018,PCDOB,Vasco da Gama,28
37983,2018,PCDOB,Vaz Lobo,14
37984,2018,PCDOB,Vicente de Carvalho,1
37985,2018,PCDOB,Vidigal,11
37986,2018,PCDOB,Vigário Geral,25
37987,2018,PCDOB,Vila Isabel,109
37988,2018,PCDOB,Vila Kosmos,120
37989,2018,PCDOB,Vila Militar,21
37990,2018,PCDOB,Vila Valqueire,25
37991,2018,PCDOB,Vila da Penha,43
37992,2018,PCDOB,Zumbi,2
37993,2018,PCDOB,nao informado,248
37994,2018,PCDOB,Água Santa,4
37995,2018,PCO,Andaraí,1
37996,2018,PCO,Campo Grande,1
37997,2018,PCO,Centro,1
37998,2018,PCO,Cosmos,2
37999,2018,PCO,Engenho Novo,2
38000,2018,PCO,Flamengo,3
38001,2018,PCO,Galeão,2
38002,2018,PCO,Inhaúma,1
38003,2018,PCO,Irajá,1
38004,2018,PCO,Maré,1
38005,2018,PCO,Osvaldo Cruz,1
38006,2018,PCO,Padre Miguel,1
38007,2018,PCO,Parada de Lucas,1
38008,2018,PCO,Ribeira,1
38009,2018,PCO,Rio Comprido,2
38010,2018,PCO,Rocha Miranda,1
38011,2018,PCO,Senador Vasconcelos,1
38012,2018,PCO,Tanque,1
38013,2018,PCO,Taquara,1
38014,2018,PCO,Vila Isabel,1
38015,2018,PCO,nao informado,1
38016,2018,PDT,Abolição,45
38017,2018,PDT,Acari,265
38018,2018,PDT,Alto da Boa Vista,452
38019,2018,PDT,Anchieta,320
38020,2018,PDT,Andaraí,481
38021,2018,PDT,Anil,331
38022,2018,PDT,Bancários,203
38023,2018,PDT,Bangu,4316
38024,2018,PDT,Barra da Tijuca,574
38025,2018,PDT,Barra de Guaratiba,77
38026,2018,PDT,Barros Filho,187
38027,2018,PDT,Benfica,329
38028,2018,PDT,Bento Ribeiro,257
38029,2018,PDT,Bonsucesso,294
38030,2018,PDT,Botafogo,435
38031,2018,PDT,Brás de Pina,375
38032,2018,PDT,Cachambi,178
38033,2018,PDT,Cacuia,78
38034,2018,PDT,Caju,79
38035,2018,PDT,Campinho,166
38036,2018,PDT,Campo Grande,4111
38037,2018,PDT,Campo dos Afonsos,14
38038,2018,PDT,Cascadura,177
38039,2018,PDT,Catete,99
38040,2018,PDT,Cavalcanti,232
38041,2018,PDT,Centro,527
38042,2018,PDT,Cidade Nova,223
38043,2018,PDT,Cidade Universitária,47
38044,2018,PDT,Cidade de Deus,579
38045,2018,PDT,Cocotá,182
38046,2018,PDT,Coelho Neto,246
38047,2018,PDT,Colégio,198
38048,2018,PDT,Complexo do Alemão,185
38049,2018,PDT,Copacabana,1102
38050,2018,PDT,Cordovil,449
38051,2018,PDT,Cosme Velho,201
38052,2018,PDT,Cosmos,701
38053,2018,PDT,Costa Barros,379
38054,2018,PDT,Curicica,477
38055,2018,PDT,Del Castilho,206
38056,2018,PDT,Deodoro,326
38057,2018,PDT,Encantado,88
38058,2018,PDT,Engenheiro Leal,67
38059,2018,PDT,Engenho Novo,337
38060,2018,PDT,Engenho da Rainha,118
38061,2018,PDT,Engenho de Dentro,390
38062,2018,PDT,Estácio,3
38063,2018,PDT,Flamengo,331
38064,2018,PDT,Freguesia (Ilha),174
38065,2018,PDT,Freguesia (Jacarepaguá),1563
38066,2018,PDT,Galeão,205
38067,2018,PDT,Gamboa,115
38068,2018,PDT,Gardênia Azul,51
38069,2018,PDT,Gericinó,15
38070,2018,PDT,Glória,255
38071,2018,PDT,Grajaú,345
38072,2018,PDT,Guadalupe,583
38073,2018,PDT,Guaratiba,570
38074,2018,PDT,Gávea,155
38075,2018,PDT,Higienópolis,306
38076,2018,PDT,Honório Gurgel,161
38077,2018,PDT,Humaitá,64
38078,2018,PDT,Inhaúma,330
38079,2018,PDT,Inhoaíba,656
38080,2018,PDT,Ipanema,258
38081,2018,PDT,Irajá,1427
38082,2018,PDT,Itanhangá,125
38083,2018,PDT,Jacarepaguá,592
38084,2018,PDT,Jacarezinho,73
38085,2018,PDT,Jacaré,141
38086,2018,PDT,Jardim América,251
38087,2018,PDT,Jardim Botânico,154
38088,2018,PDT,Jardim Carioca,465
38089,2018,PDT,Jardim Guanabara,190
38090,2018,PDT,Jardim Sulacap,42
38091,2018,PDT,Lagoa,113
38092,2018,PDT,Lapa,96
38093,2018,PDT,Laranjeiras,335
38094,2018,PDT,Leblon,148
38095,2018,PDT,Leme,29
38096,2018,PDT,Lins de Vasconcelos,194
38097,2018,PDT,Madureira,581
38098,2018,PDT,Magalhães Bastos,320
38099,2018,PDT,Manguinhos,19
38100,2018,PDT,Maracanã,146
38101,2018,PDT,Marechal Hermes,472
38102,2018,PDT,Maria da Graça,97
38103,2018,PDT,Maré,449
38104,2018,PDT,Moneró,211
38105,2018,PDT,Méier,575
38106,2018,PDT,Olaria,314
38107,2018,PDT,Osvaldo Cruz,292
38108,2018,PDT,Paciência,1337
38109,2018,PDT,Padre Miguel,928
38110,2018,PDT,Paquetá,75
38111,2018,PDT,Parada de Lucas,101
38112,2018,PDT,Parque Anchieta,522
38113,2018,PDT,Parque Colúmbia,143
38114,2018,PDT,Pavuna,608
38115,2018,PDT,Pechincha,547
38116,2018,PDT,Pedra de Guaratiba,197
38117,2018,PDT,Penha,547
38118,2018,PDT,Penha Circular,428
38119,2018,PDT,Piedade,420
38120,2018,PDT,Pilares,317
38121,2018,PDT,Portuguesa,209
38122,2018,PDT,Praia da Bandeira,88
38123,2018,PDT,Praça Seca,1141
38124,2018,PDT,Praça da Bandeira,169
38125,2018,PDT,Quintino Bocaiúva,455
38126,2018,PDT,Ramos,601
38127,2018,PDT,Realengo,1499
38128,2018,PDT,Recreio dos Bandeirantes,401
38129,2018,PDT,Riachuelo,80
38130,2018,PDT,Ribeira,170
38131,2018,PDT,Ricardo de Albuquerque,488
38132,2018,PDT,Rio Comprido,931
38133,2018,PDT,Rocha,129
38134,2018,PDT,Rocha Miranda,552
38135,2018,PDT,Rocinha,118
38136,2018,PDT,Santa Cruz,1940
38137,2018,PDT,Santa Teresa,945
38138,2018,PDT,Santo Cristo,124
38139,2018,PDT,Santíssimo,195
38140,2018,PDT,Saúde,132
38141,2018,PDT,Senador Camará,887
38142,2018,PDT,Senador Vasconcelos,150
38143,2018,PDT,Sepetiba,371
38144,2018,PDT,São Conrado,280
38145,2018,PDT,São Cristóvão,439
38146,2018,PDT,São Francisco Xavier,105
38147,2018,PDT,Tanque,777
38148,2018,PDT,Taquara,2056
38149,2018,PDT,Tauá,308
38150,2018,PDT,Tijuca,1503
38151,2018,PDT,Todos os Santos,224
38152,2018,PDT,Tomás Coelho,55
38153,2018,PDT,Turiaçú,98
38154,2018,PDT,Urca,67
38155,2018,PDT,Vargem Grande,219
38156,2018,PDT,Vargem Pequena,182
38157,2018,PDT,Vasco da Gama,386
38158,2018,PDT,Vaz Lobo,188
38159,2018,PDT,Vicente de Carvalho,70
38160,2018,PDT,Vidigal,86
38161,2018,PDT,Vigário Geral,175
38162,2018,PDT,Vila Isabel,591
38163,2018,PDT,Vila Kosmos,143
38164,2018,PDT,Vila Militar,73
38165,2018,PDT,Vila Valqueire,355
38166,2018,PDT,Vila da Penha,169
38167,2018,PDT,Zumbi,60
38168,2018,PDT,nao informado,2138
38169,2018,PDT,Água Santa,30
38170,2018,PL,Abolição,4
38171,2018,PL,Acari,12
38172,2018,PL,Alto da Boa Vista,24
38173,2018,PL,Anchieta,15
38174,2018,PL,Andaraí,84
38175,2018,PL,Anil,22
38176,2018,PL,Bancários,10
38177,2018,PL,Bangu,401
38178,2018,PL,Barra da Tijuca,152
38179,2018,PL,Barra de Guaratiba,1
38180,2018,PL,Barros Filho,35
38181,2018,PL,Benfica,26
38182,2018,PL,Bento Ribeiro,35
38183,2018,PL,Bonsucesso,24
38184,2018,PL,Botafogo,86
38185,2018,PL,Brás de Pina,52
38186,2018,PL,Cachambi,35
38187,2018,PL,Cacuia,14
38188,2018,PL,Caju,14
38189,2018,PL,Campinho,12
38190,2018,PL,Campo Grande,252
38191,2018,PL,Campo dos Afonsos,3
38192,2018,PL,Cascadura,31
38193,2018,PL,Catete,58
38194,2018,PL,Cavalcanti,27
38195,2018,PL,Centro,58
38196,2018,PL,Cidade Nova,11
38197,2018,PL,Cidade Universitária,8
38198,2018,PL,Cidade de Deus,40
38199,2018,PL,Cocotá,37
38200,2018,PL,Coelho Neto,33
38201,2018,PL,Colégio,13
38202,2018,PL,Complexo do Alemão,19
38203,2018,PL,Copacabana,199
38204,2018,PL,Cordovil,85
38205,2018,PL,Cosme Velho,5
38206,2018,PL,Cosmos,37
38207,2018,PL,Costa Barros,14
38208,2018,PL,Curicica,58
38209,2018,PL,Del Castilho,20
38210,2018,PL,Deodoro,16
38211,2018,PL,Encantado,55
38212,2018,PL,Engenheiro Leal,6
38213,2018,PL,Engenho Novo,32
38214,2018,PL,Engenho da Rainha,12
38215,2018,PL,Engenho de Dentro,65
38216,2018,PL,Estácio,1
38217,2018,PL,Flamengo,62
38218,2018,PL,Freguesia (Ilha),29
